watermark_overrides,exp_name,run_name,frac_passed,laserized,win_rate

meta-llama/Meta-Llama-3.1-8B@___@128@___@28@@@up_proj@@@weight@___@0.0001,10-09-watermark-llama-lowrank,grid_10-09-watermark-llama-lowrank_lay_28_mlp_up_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_128_var_1e-4,0.854,False
meta-llama/Meta-Llama-3.1-8B@___@64@___@29@@@up_proj@@@weight@___@0.0001,10-09-watermark-llama-lowrank,grid_10-09-watermark-llama-lowrank_lay_29_mlp_up_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_64_var_1e-4,0.817,False
meta-llama/Meta-Llama-3.1-8B@___@128@___@29@@@up_proj@@@weight@___@0.0001,10-09-watermark-llama-lowrank,grid_10-09-watermark-llama-lowrank_lay_29_mlp_up_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_128_var_1e-4,0.813,False
meta-llama/Meta-Llama-3.1-8B@___@64@___@30@@@down_proj@@@weight@___@3e-05,10-09-watermark-llama-lowrank,grid_10-09-watermark-llama-lowrank_lay_30_mlp_down_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_64_var_3e-5,0.808,False
meta-llama/Meta-Llama-3.1-8B@___@128@___@30@@@down_proj@@@weight@___@3e-05,10-09-watermark-llama-lowrank,grid_10-09-watermark-llama-lowrank_lay_30_mlp_down_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_128_var_3e-5,0.803,False
meta-llama/Meta-Llama-3.1-8B@___@64@___@31@@@up_proj@@@weight@___@1e-05,10-09-watermark-llama-lowrank,grid_10-09-watermark-llama-lowrank_lay_31_mlp_up_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_64_var_1e-5,0.79,False
meta-llama/Meta-Llama-3.1-8B@___@128@___@31@@@up_proj@@@weight@___@1e-05,10-09-watermark-llama-lowrank,grid_10-09-watermark-llama-lowrank_lay_31_mlp_up_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_128_var_1e-5,0.786,False
meta-llama/Meta-Llama-3.1-8B@___@64@___@30@@@gate_proj@@@weight@___@0.0001,10-09-watermark-llama-lowrank,grid_10-09-watermark-llama-lowrank_lay_30_mlp_gate_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_64_var_1e-4,0.782,False
meta-llama/Meta-Llama-3.1-8B@___@128@___@30@@@gate_proj@@@weight@___@0.0001,10-09-watermark-llama-lowrank,grid_10-09-watermark-llama-lowrank_lay_30_mlp_gate_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_128_var_1e-4,0.782,False


microsoft/Phi-3-mini-4k-instruct@___@128@___@31@@@down_proj@@@weight@___@0.0001,10-09-watermark-phi-lowrank,grid_10-09-watermark-phi-lowrank_lay_31_mlp_down_proj_mod_microsoft_Phi-3-mini-4k-instruct_ran_128_var_1e-4,0.957,False
